,id,dim_datetimes_id,dim_meters_id,dim_bills_id,kwh,delivery_cost,service_cost,supply_cost,tax_cost,total_cost,account_number
481787,481788,95649,8,171.0,3.451,0.0,0.03888493242097548,0.0,0.07132499740185864,0.11020992982283412,35012790198
481788,481789,95653,8,171.0,4.097,0.0,0.04616388528795612,0.0,0.08467647474801938,0.1308403600359755,35012790198
481789,481790,95657,8,171.0,4.631,0.0,0.052180852518556205,0.0,0.09571314487626989,0.1478939973948261,35012790198
481790,481791,95661,8,171.0,5.728,0.0,0.06454155111774776,0.0,0.11838585485883693,0.1829274059765847,35012790198
481791,481792,95665,8,171.0,5.558,0.0,0.06262603720538444,0.0,0.11487230818879464,0.17749834539417908,35012790198
481792,481793,95669,8,171.0,5.897,0.0,0.06644579730121483,0.0,0.12187873360729075,0.1883245309085056,35012790198
481793,481794,95673,8,171.0,6.282,0.0,0.07078387292627296,0.0,0.12983588341885713,0.20061975634513007,35012790198
481794,481795,95677,8,171.0,6.451,0.0,0.07268811910974002,0.0,0.13332876216731093,0.20601688127705095,35012790198
481795,481796,95681,8,171.0,4.738,0.0,0.053386499510455473,0.0,0.09792461248623768,0.15131111199669317,35012790198
481796,481797,95685,8,171.0,3.487,0.0,0.039290570661240656,0.0,0.07206904257904406,0.11135961324028472,35012790198
481797,481798,95689,8,171.0,3.49,0.0,0.039324373847929424,0.0,0.07213104634380953,0.11145542019173896,35012790198
481798,481799,95693,8,171.0,3.667,0.0,0.04131876186256652,0.0,0.0757892684649712,0.11710803032753772,35012790198
481799,481800,95697,8,171.0,3.37,0.0,0.03797224638037884,0.0,0.06965089575319143,0.10762314213357027,35012790198
481800,481801,95701,8,171.0,3.589,0.0,0.04043987900865865,0.0,0.07417717058106944,0.1146170495897281,35012790198
481801,481802,95705,8,171.0,2.488,0.0,0.028034109493882062,0.0,0.05142178891214844,0.07945589840603051,35012790198
481802,481803,95709,8,171.0,3.409,0.0,0.03841168780733278,0.0,0.0704569446951423,0.10886863250247508,35012790198
481803,481804,95713,8,171.0,3.398,0.0,0.03828774278947397,0.0,0.07022959755766899,0.10851734034714296,35012790198
481804,481805,95717,8,171.0,3.267,0.0,0.036811670304064584,0.0,0.06752209982957756,0.10433377013364215,35012790198
481805,481806,95721,8,171.0,3.289,0.0,0.0370595603397822,0.0,0.06797679410452422,0.10503635444430642,35012790198
481806,481807,95725,8,171.0,3.236,0.0,0.03646237070828069,0.0,0.06688139426033457,0.10334376496861526,35012790198
481807,481808,95729,8,171.0,3.242,0.0,0.03652997708165821,0.0,0.06700540178986546,0.10353537887152367,35012790198
481808,481809,95733,8,171.0,2.961,0.0,0.0333637452618106,0.0,0.06119771582350142,0.09456146108531202,35012790198
481809,481810,95737,8,171.0,3.085,0.0,0.0347609436449462,0.0,0.06376053810047345,0.09852148174541966,35012790198
481810,481811,95741,8,171.0,3.29,0.0,0.03707082806867845,0.0,0.0679974620261127,0.10506829009479116,35012790198
481811,481812,95745,8,171.0,3.271,0.0,0.03685674121964961,0.0,0.0676047715159315,0.1044615127355811,35012790198
481812,481813,95749,8,171.0,3.281,0.0,0.036969418508612156,0.0,0.06781145073181634,0.1047808692404285,35012790198
481813,481814,95753,8,171.0,2.381,0.0,0.02682846250198279,0.0,0.04921032130218064,0.07603878380416343,35012790198
481814,481815,95757,8,171.0,3.497,0.0,0.0394032479502032,0.0,0.07227572179492892,0.11167896974513211,35012790198
481815,481816,95761,8,171.0,3.2,0.0,0.036056732468015516,0.0,0.06613734908314914,0.10219408155116466,35012790198
481816,481817,95765,8,171.0,3.028,0.0,0.03411868309785968,0.0,0.06258246656992987,0.09670114966778956,35012790198
481817,481818,95769,8,171.0,3.355,0.0,0.03780323044693502,0.0,0.06934087692936416,0.10714410737629917,35012790198
481818,481819,95773,8,171.0,3.209,0.0,0.036158142028081805,0.0,0.06632336037744549,0.1024815024055273,35012790198
481819,481820,95777,8,171.0,3.303,0.0,0.03721730854432976,0.0,0.06826614500676298,0.10548345355109273,35012790198
481820,481821,95781,8,171.0,2.77,0.0,0.031211609042625925,0.0,0.05725014280010096,0.0884617518427269,35012790198
481821,481822,95785,8,171.0,3.514,0.0,0.03959479934143953,0.0,0.07262707646193313,0.11222187580337266,35012790198
481822,481823,95789,8,171.0,3.101,0.0,0.034941227307286285,0.0,0.06409122484588921,0.0990324521531755,35012790198
481823,481824,95793,8,171.0,3.033,0.0,0.03417502174234095,0.0,0.06268580617787228,0.09686082792021324,35012790198
481824,481825,95797,8,171.0,3.247,0.0,0.03658631572613949,0.0,0.06710874139780787,0.10369505712394736,35012790198
481825,481826,95801,8,171.0,2.567,0.0,0.0289242600766862,0.0,0.0530545547176387,0.0819788147943249,35012790198
481826,481827,95805,8,171.0,3.101,0.0,0.034941227307286285,0.0,0.06409122484588921,0.0990324521531755,35012790198
481827,481828,95809,8,171.0,2.972,0.0,0.033487690279669406,0.0,0.061425062960974754,0.09491275324064416,35012790198
481828,481829,95813,8,171.0,3.443,0.0,0.03879479058980544,0.0,0.07115965402915077,0.1099544446189562,35012790198
481829,481830,95817,8,171.0,2.731,0.0,0.030772167615671985,0.0,0.05644409385815008,0.08721626147382207,35012790198
481830,481831,95821,8,171.0,3.332,0.0,0.03754407268232115,0.0,0.06886551473282902,0.10640958741515016,35012790198
481831,481832,95825,8,171.0,2.693,0.0,0.030343993917614304,0.0,0.055658712837787686,0.08600270675540199,35012790198
481832,481833,95829,8,171.0,3.33,0.0,0.037521537224528646,0.0,0.06882417888965206,0.1063457161141807,35012790198
481833,481834,95833,8,171.0,2.687,0.0,0.030276387544236776,0.0,0.05553470530825678,0.08581109285249355,35012790198
481834,481835,95837,8,171.0,4.527,0.0,0.051009008713345697,0.0,0.09356368103106753,0.14457268974441323,35012790198
481835,481836,95841,8,171.0,4.513,0.0,0.05085126050879813,0.0,0.09327433012882876,0.1441255906376269,35012790198
481836,481837,95845,8,171.0,7.364,0.0,0.08297555559202069,0.0,0.15219857457759692,0.2351741301696176,35012790198
481837,481838,95849,8,171.0,9.005,0.0,0.10146589871077492,0.0,0.18611463390429936,0.28758053261507427,35012790198
481838,481839,95853,8,171.0,8.644,0.0,0.09739824857922691,0.0,0.1786535142108566,0.2760517627900835,35012790198
481839,481840,95857,8,171.0,6.03,0.0,0.06794440524441674,0.0,0.12462756717855913,0.19257197242297586,35012790198
481840,481841,95861,8,171.0,4.552,0.0,0.05129070193575206,0.0,0.09408037907077962,0.14537108100653168,35012790198
481841,481842,95865,8,171.0,4.298,0.0,0.048428698796103335,0.0,0.08883072698730467,0.137259425783408,35012790198
481842,481843,95869,8,171.0,4.041,0.0,0.04553289246976584,0.0,0.08351907113906427,0.12905196360883012,35012790198
481843,481844,95873,8,171.0,4.162,0.0,0.04689628766621267,0.0,0.08601988965127083,0.1329161773174835,35012790198
481844,481845,95877,8,171.0,3.751,0.0,0.042265251089851935,0.0,0.07752537387840387,0.11979062496825581,35012790198
481845,481846,95881,8,171.0,3.629,0.0,0.04089058816450884,0.0,0.0750038874446088,0.11589447560911764,35012790198
481846,481847,95885,8,171.0,3.515,0.0,0.03960606707033579,0.0,0.07264774438352162,0.1122538114538574,35012790198
481847,481848,95889,8,171.0,3.474,0.0,0.03914409018558934,0.0,0.07180035959839377,0.11094444978398312,35012790198
481848,481849,95893,8,171.0,3.515,0.0,0.03960606707033579,0.0,0.07264774438352162,0.1122538114538574,35012790198
481849,481850,95897,8,171.0,2.803,0.0,0.03158344409620234,0.0,0.057932184212520936,0.08951562830872328,35012790198
481850,481851,95901,8,171.0,3.449,0.0,0.03886239696318297,0.0,0.07128366155868167,0.11014605852186464,35012790198
481851,481852,95905,8,171.0,3.438,0.0,0.038738451945324166,0.0,0.07105631442120834,0.10979476636653251,35012790198
481852,481853,95909,8,171.0,3.319,0.0,0.03739759220666984,0.0,0.06859683175217873,0.10599442395884857,35012790198
481853,481854,95913,8,171.0,3.29,0.0,0.03707082806867845,0.0,0.0679974620261127,0.10506829009479116,35012790198
481854,481855,95917,8,171.0,3.067,0.0,0.03455812452481362,0.0,0.06338851551188075,0.09794664003669437,35012790198
481855,481856,95921,8,171.0,3.002,0.0,0.033825722146557054,0.0,0.06204510060862928,0.09587082275518632,35012790198
481856,481857,95925,8,171.0,3.204,0.0,0.036101803383600535,0.0,0.06622002076950306,0.10232182415310359,35012790198
481857,481858,95929,8,171.0,3.564,0.0,0.04015818578625228,0.0,0.07366047254135734,0.11381865832760962,35012790198
481858,481859,95933,8,171.0,3.508,0.0,0.03952719296806201,0.0,0.07250306893240223,0.11203026190046424,35012790198
481859,481860,95937,8,171.0,2.907,0.0,0.03275528790141285,0.0,0.06008164805772329,0.09283693595913614,35012790198
481860,481861,95941,8,171.0,3.46,0.0,0.038986341981041776,0.0,0.071511008696155,0.11049735067719677,35012790198
481861,481862,95945,8,171.0,2.837,0.0,0.031966546878675006,0.0,0.058634893546529405,0.0906014404252044,35012790198
481862,481863,95949,8,171.0,3.512,0.0,0.03957226388364703,0.0,0.07258574061875617,0.1121580045024032,35012790198
481863,481864,95953,8,171.0,3.442,0.0,0.03878352286090919,0.0,0.0711389861075623,0.10992250896847149,35012790198
481864,481865,95957,8,171.0,3.035,0.0,0.03419755720013346,0.0,0.06272714202104925,0.09692469922118271,35012790198
481865,481866,95961,8,171.0,3.254,0.0,0.036665189828413276,0.0,0.06725341684892727,0.10391860667734054,35012790198
481866,481867,95965,8,171.0,3.694,0.0,0.04162299054276541,0.0,0.07634730234786027,0.11797029289062569,35012790198
481867,481868,95969,8,171.0,3.485,0.0,0.03926803520344815,0.0,0.0720277067358671,0.11129574193931524,35012790198
481868,481869,95973,8,171.0,3.551,0.0,0.04001170531060096,0.0,0.07339178956070705,0.11340349487130802,35012790198
481869,481870,95977,8,171.0,3.454,0.0,0.03891873560766425,0.0,0.0713870011666241,0.11030573677428834,35012790198
481870,481871,95981,8,171.0,3.051,0.0,0.034377840862473544,0.0,0.063057828766465,0.09743566962893854,35012790198
481871,481872,95985,8,171.0,3.119,0.0,0.035144046427418876,0.0,0.06446324743448192,0.0996072938619008,35012790198
481872,481873,95989,8,171.0,3.398,0.0,0.03828774278947397,0.0,0.07022959755766899,0.10851734034714296,35012790198
481873,481874,95993,8,171.0,2.745,0.0,0.030929915820219558,0.0,0.056733444760388864,0.08766336058060842,35012790198
481874,481875,95997,8,171.0,3.352,0.0,0.03776942726024625,0.0,0.06927887316459871,0.10704830042484496,35012790198
481875,481876,96001,8,171.0,3.429,0.0,0.03863704238525787,0.0,0.07087030312691199,0.10950734551216987,35012790198
481876,481877,96005,8,171.0,2.957,0.0,0.03331867434622558,0.0,0.06111504413714749,0.09443371848337306,35012790198
481877,481878,96009,8,171.0,3.06,0.0,0.03447925042253984,0.0,0.06324384006076136,0.0977230904833012,35012790198
481878,481879,96013,8,171.0,3.253,0.0,0.036653922099517025,0.0,0.0672327489273388,0.10388667102685582,35012790198
481879,481880,96017,8,171.0,3.319,0.0,0.03739759220666984,0.0,0.06859683175217873,0.10599442395884857,35012790198
481880,481881,96021,8,171.0,3.184,0.0,0.035876448805675434,0.0,0.06580666233773338,0.10168311114340882,35012790198
481881,481882,96025,8,171.0,6.07,0.0,0.06839511440026692,0.0,0.1254542840420985,0.19384939844236543,35012790198
481882,481883,96029,8,171.0,4.041,0.0,0.04553289246976584,0.0,0.08351907113906427,0.12905196360883012,35012790198
481883,481884,96033,8,171.0,10.103,0.0,0.11383786503886272,0.0,0.20880801180845487,0.3226458768473176,35012790198
481884,481885,96037,8,171.0,6.016,0.0,0.06778665703986916,0.0,0.12433821627632037,0.19212487331618955,35012790198
481885,481886,96041,8,171.0,6.973,0.0,0.07856987359358504,0.0,0.14411741723649962,0.22268729083008465,35012790198
481886,481887,96045,8,171.0,10.687,0.0,0.12041821871427555,0.0,0.2208780780161296,0.3412962967304052,35012790198
481887,481888,96049,8,171.0,10.449,0.7831301506373117,0.1177364992369669,1.2309141978947367,0.21595911267807036,2.3477399604470857,35012790198
481888,481889,96053,8,171.0,8.971,0.6723572190034763,0.10108279592830224,1.0568026863157893,0.18541192457029088,2.015654625817859,35012790198
481889,481890,96057,8,171.0,8.937,0.6698089918887602,0.10069969314582956,1.052797414736842,0.18470921523628242,2.008015315007714,35012790198
481890,481891,96061,8,171.0,7.897,0.5918632213209735,0.08898125509372454,0.9302832252631579,0.16321457678425896,1.774342278462115,35012790198
481891,481892,96065,8,171.0,6.323,0.4738952954808807,0.0712458498110194,0.7448627115789473,0.130683268203985,1.4206871250748325,35012790198
481892,481893,96069,8,171.0,5.233,0.3922021320973349,0.058964025314101616,0.6164584168421052,0.10815523367253731,1.175779807926079,35012790198
481893,481894,96073,8,171.0,5.551,0.41603555040556206,0.06254716310311066,0.6539194863157894,0.11472763273767525,1.2472298325621374,35012790198
481894,481895,96077,8,171.0,4.678,0.3506060718424102,0.05271043577668017,0.5510782484210526,0.09668453719092862,1.0510792932310715,35012790198
481895,481896,96081,8,171.0,4.313,0.32325010428736967,0.04859771472954715,0.50808048,0.08914074581113192,0.9690690448280488,35012790198
481896,481897,96085,8,171.0,3.89,0.2915471610660487,0.04383146540643136,0.4582501894736842,0.08039821497920316,0.8740270309253674,35012790198
481897,481898,96089,8,171.0,3.362,0.2519746929316339,0.037882104549208796,0.39605067789473686,0.06948555238048355,0.7553930277560632,35012790198
481898,481899,96093,8,171.0,4.072,0.3051876709154114,0.04588219206554974,0.4796901726315789,0.08415977670830727,0.9149198123208473,35012790198
481899,481900,96097,8,171.0,3.857,0.28907388180764776,0.043459630352854946,0.45436272,0.07971617356678319,0.8666124057272858,35012790198
481900,481901,96101,8,171.0,4.045,0.30316407879490154,0.045577963385350855,0.47650951578947365,0.08360174282541818,0.9088533007951443,35012790198
481901,481902,96105,8,171.0,3.514,0.26336676709154117,0.03959479934143953,0.4139565978947368,0.07262707646193313,0.7895452407896506,35012790198
481902,481903,96109,8,171.0,3.413,0.255797033603708,0.038456758722917796,0.40205858526315785,0.07053961638149624,0.7668519939712799,35012790198
481903,481904,96113,8,171.0,3.564,0.26711415990730014,0.04015818578625228,0.41984670315789474,0.07366047254135734,0.8007795213928045,35012790198
481904,481905,96117,8,171.0,3.708,0.277906651216686,0.04178073874731297,0.4368102063157895,0.07663665325009905,0.8331342495298875,35012790198
481905,481906,96121,8,171.0,3.571,0.2676387949015064,0.040237059888526064,0.42067131789473683,0.07380514799247673,0.8023523206772459,35012790198
481906,481907,96125,8,171.0,3.524,0.26411624565469294,0.03970747663040208,0.4151346189473684,0.07283375567781798,0.7917920969102814,35012790198
481907,481908,96129,8,171.0,4.063,0.30451314020857473,0.04578078250548344,0.47862995368421046,0.0839737654140109,0.9128976418122796,35012790198
481908,481909,96133,8,171.0,6.127,0.45920551564310547,0.06903737494735344,0.7217734989473683,0.12663235557264207,1.3766487451104694,35012790198
481909,481910,96137,8,171.0,7.15,0.5358771726535343,0.08056426160822217,0.8422850526315789,0.14777563935766133,1.6065021262509966,35012790198
481910,481911,96141,8,171.0,10.834,0.8119850753186559,0.12207457486202503,1.2762680084210525,0.22391626248963678,2.43424392109137,35012790198
481911,481912,96145,8,171.0,9.873,0.7399601853997683,0.1112462873927241,1.1630601852631577,0.20405438984310353,2.218321047898754,35012790198
481912,481913,96149,8,171.0,9.227,0.6915438702201623,0.10396733452574348,1.086960025263158,0.19070291249694282,2.0731741425060064,35012790198
481913,481914,96153,8,171.0,9.056,0.6787277867902665,0.1020405528844839,1.0668158652631576,0.18716869790531201,2.03475290284322,35012790198
481914,481915,96157,8,171.0,7.288,0.546219976825029,0.08211920819590533,0.8585417431578948,0.15062781253687213,1.6375087407157012,35012790198
481915,481916,96161,8,171.0,5.785,0.43357334878331405,0.06518381166483429,0.6814851789473684,0.11956392638938053,1.2998062657848974,35012790198
481916,481917,96165,8,171.0,5.083,0.38095995365005797,0.0572738659796634,0.5987881010526316,0.10505504543426471,1.1420769661166177,35012790198
481917,481918,96169,8,171.0,5.236,0.39242697566628043,0.05899782850079038,0.6168118231578946,0.10821723743730274,1.1764538647622682,35012790198
481918,481919,96173,8,171.0,4.928,0.3693430359212051,0.05552736800074389,0.5805287747368421,0.10185151758804967,1.1072506962468407,35012790198
481919,481920,96177,8,171.0,4.189,0.3139565701042874,0.04720051634641156,0.4934730189473684,0.08657792353415991,0.9412080289322273,35012790198
481920,481921,96181,8,171.0,4.25,0.31852838933951333,0.0478878478090831,0.500658947368421,0.08783866675105743,0.9549138512680749,35012790198
481921,481922,96185,8,171.0,2.934,0.219897010428737,0.03305951658161173,0.34563137684210526,0.06063968194061236,0.6592275857930663,35012790198
481922,481923,96189,8,171.0,3.973,0.2977678331402086,0.04476668690482051,0.4680277642105263,0.08211365247104734,0.8926759367266026,35012790198
481923,481924,96193,8,171.0,3.884,0.2910974739281576,0.043763859033053826,0.4575433768421052,0.08027420744967226,0.872678917252989,35012790198
481924,481925,96197,8,171.0,3.694,0.27685738122827347,0.04162299054276541,0.43516097684210525,0.07634730234786027,0.8299886509610044,35012790198
481925,481926,96201,8,171.0,3.676,0.2755083198146003,0.04142017142263282,0.43304053894736844,0.07597527975926757,0.8259443099438691,35012790198
481926,481927,96205,8,171.0,3.625,0.27168597914252607,0.040845517248923824,0.42703263157894733,0.07492121575825487,0.8144853437286521,35012790198
481927,481928,96209,8,171.0,3.569,0.26748889918887603,0.04021452443073355,0.4204357136842105,0.07376381214929975,0.8019029494531198,35012790198
481928,481929,96213,8,171.0,3.535,0.26494067207415994,0.03983142164826089,0.41643044210526314,0.0730611028152913,0.7942636386429752,35012790198
481929,481930,96217,8,171.0,3.614,0.2708615527230591,0.04072157223106502,0.4257368084210526,0.07469386862078155,0.8120138019959583,35012790198
481930,481931,96221,8,171.0,3.546,0.2657650984936269,0.039955366666119686,0.41772626526315787,0.07328844995276462,0.796735180375669,35012790198
481931,481932,96225,8,171.0,5.405,0.40509316338354584,0.06090207468425745,0.6367203789473684,0.11171011618575657,1.2144257332009283,35012790198
481932,481933,96229,8,171.0,10.489,0.786128064889919,0.11818720839281711,1.2356262821052633,0.21678582954160977,2.3567273849296093,35012790198
481933,481934,96233,8,171.0,10.265,0.7693397450753188,0.11566323712005602,1.2092386105263158,0.21215621510578933,2.30639780782748,35012790198
481934,481935,96237,8,171.0,10.775,0.8075631517960603,0.12140977885714599,1.2693176842105263,0.22269685511591622,2.4209874699796488,35012790198
481935,481936,96241,8,171.0,10.517,0.7882266048667439,0.11850270480191222,1.2389247410526314,0.21736453134608727,2.363018582067375,35012790198
481936,481937,96245,8,171.0,9.02,0.6760296639629201,0.10163491464421873,1.062574989473684,0.1864246527281266,2.0266642208089496,35012790198
481937,481938,96249,8,171.0,8.968,0.6721323754345307,0.10104899274161347,1.05644928,0.18534992080552543,2.0149805689816698,35012790198
481938,481939,96253,8,171.0,9.085,0.6809012746234069,0.10236731702247531,1.0702321263157895,0.1877680676313781,2.04126878559305,35012790198
481939,481940,96257,8,171.0,8.836,0.6622392584009271,0.09956165252730784,1.040899402105263,0.18262175515584556,1.9853220681893435,35012790198
481940,481941,96261,8,171.0,7.936,0.5947861877172654,0.08942069652067847,0.934877507368421,0.16402062572620982,1.7831050173325746,35012790198
481941,481942,96265,8,171.0,6.633,0.49712913093858635,0.0747388457688584,0.7813813642105263,0.13709032389641507,1.4903396648143863,35012790198
481942,481943,96269,8,171.0,5.787,0.4337232444959444,0.0652063471226268,0.6817207831578946,0.11960526223255749,1.3002556370090232,35012790198
481943,481944,96273,8,171.0,5.337,0.39999670915411356,0.060135869119312124,0.6287098357894736,0.11030469751773966,1.199147111580639,35012790198
481944,481945,96277,8,171.0,5.371,0.4025449362688297,0.06051897190178479,0.6327151073684211,0.11100740685174812,1.2067864223907838,35012790198
481945,481946,96281,8,171.0,3.191,0.23915860950173812,0.03595532290794922,0.3759065178947368,0.06595133778885277,0.7169717880932769,35012790198
481946,481947,96285,8,171.0,5.123,0.3839578679026652,0.05772457513551359,0.6035001852631579,0.10588176229780406,1.1510643905991407,35012790198
481947,481948,96289,8,171.0,5.002,0.3748891772885284,0.056361179939066745,0.5892461305263157,0.10338094378559747,1.1238774315395084,35012790198
481948,481949,96293,8,171.0,3.935,0.29491981460023176,0.044338513206762825,0.46355128421052627,0.08132827145068494,0.8841378834682059,35012790198
481949,481950,96297,8,171.0,4.658,0.34910711471610667,0.052485081198755085,0.5487222063157895,0.09627117875915896,1.0465855809898101,35012790198
481950,481951,96301,8,171.0,3.809,0.28547638470451914,0.04291877936583472,0.4487082189473684,0.07872411333053596,0.8558274963482583,35012790198
481951,481952,96305,8,171.0,4.12,0.30878516801854,0.04642304305256997,0.4853446736842105,0.0851518369445545,0.925704721699875,35012790198
481952,481953,96309,8,171.0,3.843,0.2880246118192352,0.04330188214830738,0.45271349052631576,0.07942682266454441,0.8634668071584027,35012790198
481953,481954,96313,8,171.0,4.043,0.3030141830822712,0.04555542792755835,0.4762739115789474,0.08356040698224122,0.9084039295710181,35012790198
481954,481955,96317,8,171.0,3.776,0.2830031054461182,0.0425469443122583,0.44482074947368416,0.07804207191811596,0.8484128711501766,35012790198
481955,481956,96321,8,171.0,3.94,0.29529455388180764,0.0443948518512441,0.4641402947368421,0.08143161105862737,0.8852613115285212,35012790198
481956,481957,96325,8,171.0,4.077,0.30556241019698727,0.04593853071003101,0.4802791831578947,0.08426311631624969,0.9160432403811627,35012790198
481957,481958,96329,8,171.0,2.954,0.2213959675550406,0.03328487115953682,0.3479874189473684,0.061053040372382045,0.6637212980343278,35012790198
481958,481959,96333,8,171.0,3.928,0.2943951796060255,0.04425963910448904,0.4627266694736842,0.08118359599956555,0.8825650841837643,35012790198
481959,481960,96337,8,171.0,4.09,0.3065367323290846,0.046085011185682326,0.48181061052631574,0.08453179929689998,0.9189641533379828,35012790198
481960,481961,96341,8,171.0,5.807,0.43522220162224806,0.0654317017005519,0.6840768252631579,0.1200186206643272,1.304749349250285,35012790198
481961,481962,96345,8,171.0,5.639,0.42263096176129783,0.06353872324598109,0.6642860715789474,0.11654640983746185,1.2670021664236881,35012790198
481962,481963,96349,8,171.0,6.118,0.45853098493626887,0.06893596538728716,0.72071328,0.12644634427834572,1.3746265746019017,35012790198
481963,481964,96353,8,171.0,5.632,0.42210632676709153,0.0634598491437073,0.6634614568421052,0.11640173438634246,1.2654293671392465,35012790198
481964,481965,96357,8,171.0,4.286,0.32122651216685977,0.04829348604934827,0.5048998231578946,0.08858271192824285,0.9630025333023455,35012790198
481965,481966,96361,8,171.0,4.306,0.3227254692931634,0.04851884062727337,0.5072558652631579,0.08899607036001254,0.9674962455436072,35012790198
481966,481967,96365,8,171.0,4.399,0.32969561993047514,0.049566739414625076,0.5182114610526316,0.09091818706774157,0.9883920074654734,35012790198
481967,481968,96369,8,171.0,4.111,0.30811063731170335,0.04632163349250368,0.48428445473684206,0.08496582565025815,0.9236825511913072,35012790198
481968,481969,96373,8,171.0,4.432,0.33216889918887604,0.04993857446820149,0.5220989305263158,0.09160022848016154,0.995806632663555,35012790198
481969,481970,96377,8,171.0,2.934,0.219897010428737,0.03305951658161173,0.34563137684210526,0.06063968194061236,0.6592275857930663,35012790198
481970,481971,96381,8,171.0,4.327,0.3242993742757822,0.048755462934094725,0.5097297094736842,0.08943009671337071,0.9722146433969319,35012790198
481971,481972,96385,8,171.0,3.785,0.2836776361529548,0.0426483538723246,0.4458809684210526,0.07822808321241234,0.8504350416587444,35012790198
481972,481973,96389,8,171.0,4.207,0.3153056315179606,0.04740333546654414,0.4955934568421052,0.08694994612275261,0.9452523699493626,35012790198
481973,481974,96393,8,171.0,3.76,0.28180393974507534,0.042366660649918224,0.4429359157894736,0.07771138517270022,0.8448179013571675,35012790198
481974,481975,96397,8,171.0,3.74,0.28030498261877174,0.04214130607199313,0.44057987368421053,0.07729802674093054,0.840324189115906,35012790198
481975,481976,96401,8,171.0,4.34,0.3252736964078795,0.04890194340974604,0.5112611368421052,0.089698779694021,0.9751355563537516,35012790198
481976,481977,96405,8,171.0,3.616,0.2710114484356895,0.040744107688857535,0.4259724126315789,0.07473520446395852,0.8124631732200845,35012790198
481977,481978,96409,8,171.0,3.737,0.2800801390498262,0.04210750288530437,0.440226467368421,0.0772360229761651,0.8396501322797166,35012790198
481978,481979,96413,8,171.0,4.052,0.3036887137891078,0.04565683748762464,0.47733413052631574,0.08374641827653757,0.9104261000795858,35012790198
481979,481980,96417,8,171.0,3.704,0.2776068597914253,0.041735667831727954,0.43633899789473685,0.07655398156374511,0.8322355070816353,35012790198
481980,481981,96421,8,171.0,3.649,0.2734847276940904,0.041115942742433936,0.42985988210526316,0.07541724587637849,0.819877798418166,35012790198
481981,481982,96425,8,171.0,3.136,0.23503647740440328,0.0353355978186552,0.36942740210526315,0.06481460210148614,0.7046140794298078,35012790198
481982,481983,96429,8,171.0,3.74,0.28030498261877174,0.04214130607199313,0.44057987368421053,0.07729802674093054,0.840324189115906,35012790198
481983,481984,96433,8,171.0,4.158,0.31163318655851685,0.04685121675062766,0.48982115368421053,0.0859372179649169,0.934242774958272,35012790198
481984,481985,96437,8,171.0,4.639,0.34768310544611825,0.05227099434972624,0.5464839663157894,0.09587848824897775,1.0423165543606117,35012790198
481985,481986,96441,8,171.0,4.763,0.3569766396292005,0.05366819273286184,0.561091427368421,0.09844131052594977,1.0701775702564331,35012790198
481986,481987,96445,8,171.0,3.409,0.25549724217844727,0.03841168780733278,0.4015873768421052,0.0704569446951423,0.7659532515230275,35012790198
481987,481988,96449,8,171.0,3.51,0.2630669756662804,0.03954972842585451,0.4134853894736842,0.07254440477557919,0.7886464983413983,35012790198
481988,481989,96453,8,171.0,3.553,0.26628973348783314,0.04003424076839347,0.41855087999999996,0.07343312540388401,0.7983079796601106,35012790198
481989,481990,96457,8,171.0,3.42,0.2563216685979143,0.038535632825191575,0.4028832,0.07068429183261563,0.7684247932557214,35012790198
481990,481991,96461,8,171.0,3.344,0.25062563151796063,0.03767928542907621,0.39393024,0.06911352979189084,0.7513486867389276,35012790198
481991,481992,96465,8,171.0,3.373,0.25279911935110083,0.03800604956706761,0.3973465010526316,0.06971289951795688,0.7578645694887569,35012790198
481992,481993,96469,8,171.0,3.202,0.23998303592120512,0.03607926792580802,0.37720234105263156,0.0661786849263261,0.7194433298259707,35012790198
481993,481994,96473,8,171.0,2.459,0.18429677867902666,0.027707345355890672,0.28967537684210526,0.05082241918608241,0.5525019200631051,35012790198
481994,481995,96477,8,171.0,3.332,0.24972625724217845,0.03754407268232115,0.3925166147368421,0.06886551473282902,0.7486524593941706,35012790198
481995,481996,96481,8,171.0,3.136,0.23503647740440328,0.0353355978186552,0.36942740210526315,0.06481460210148614,0.7046140794298078,35012790198
481996,481997,96485,8,171.0,3.211,0.24065756662804172,0.036180677485874314,0.37826255999999997,0.06636469622062245,0.7214655003345385,35012790198
481997,481998,96489,8,171.0,3.218,0.241182201622248,0.0362595515881481,0.37908717473684206,0.06650937167174184,0.72303829961898,35012790198
481998,481999,96493,8,171.0,3.193,0.2393085052143685,0.03597785836574173,0.37614212210526315,0.06599267363202975,0.7174211593174031,35012790198
481999,482000,96497,8,171.0,3.368,0.25242438006952495,0.037949710922586324,0.39675749052631576,0.06960955991001445,0.7567411414284415,35012790198
482000,482001,96501,8,171.0,3.213,0.2408074623406721,0.03620321294366683,0.3784981642105263,0.06640603206379943,0.7219148715586646,35012790198
482001,482002,96505,8,171.0,3.278,0.24567907300115877,0.03693561532192339,0.38615530105263157,0.06774944696705089,0.7365194363427646,35012790198
482002,482003,96509,8,171.0,4.759,0.3566768482039398,0.053623121817276825,0.5606202189473685,0.09835863883959585,1.069278827808181,35012790198
482003,482004,96513,8,171.0,9.794,0.7340393047508692,0.11035613680991999,1.1537538189473684,0.20242162403761332,2.2005708845457708,35012790198
